Location,MMWR_week,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_5Plus,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_5Plus,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_5Plus,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Age_65Plus_percentage,majority_old_people_impacted
DE,35,12906860,561500,5181100,7161360,0,1325461,288947.0,1536883,1675797,6832430,10011592,1924698.0,9944791,9321524,3032796,407706,3894933,5699345,9553.0,1028133,209424.0,1184176,1210285,1605452,9805444,5206656,534.7,827731.0,90.1,5171429,615.7,4855399,628.6,1490351,769.2,4468780,458.8,689866.0,75.1,4443227,529.0,4188801,543.9,1325177,697.8,398174,1643117,2423839,3626.0,398100,1642786,2398714,3617.0,397843,1641900,2145478,3570.0,73863,546174,703236,1903.0,48.5,317691.0,51.2,224834.0,62.7,133213.0,71.4,140974.0,188161.0,5312.0,94.0,52.9364229564743,1.0
DE,36,13130320,561500,5235120,7330500,0,1348410,293147.0,1563491,1704810,6950719,10096920,1926445.0,10029386,9392579,3046694,409780,3921264,5755909,9893.0,1036896,209614.0,1194248,1219511,1612810,9889628,5241707,538.4,828143.0,90.1,5206250,620.0,4885083,632.5,1494070,771.1,4508964,463.0,690230.0,75.1,4483186,533.6,4221067,548.2,1329470,700.0,400240,1654937,2450021,3733.0,400166,1654573,2424707,3724.0,399903,1653678,2163805,3665.0,74079,547904,705518,1968.0,48.5,318045.0,51.2,225074.0,62.7,133362.0,71.5,141174.0,188474.0,5314.0,93.0,52.93640215927715,1.0
DE,37,13367720,561800,5299020,7503600,0,1372789,299469.0,1591762,1735635,7076384,10168455,1926449.0,10100902,9454499,3056077,412984,3942200,5803084,10113.0,1044242,209614.0,1202766,1227550,1617777,9962585,5276256,541.9,828399.0,90.1,5240761,624.1,4916102,636.4,1497283,772.7,4544022,466.7,690339.0,75.1,4518223,537.9,4250399,552.0,1332584,701.5,403603,1665426,2471164,3791.0,403529,1665049,2445845,3782.0,403262,1664147,2179249,3723.0,74305,549171,707098,2009.0,48.5,318129.0,51.2,225126.0,62.7,133395.0,71.5,141221.0,188515.0,5315.0,93.0,52.93635713494896,1.0
DE,38,13586700,561800,5344940,7676660,0,1395277,303669.0,1617837,1764066,7192311,10261678,1947533.0,10192564,9536543,3077846,415216,3970793,5865058,10528.0,1053817,211908.0,1213679,1238205,1629300,10055062,5311754,545.5,830595.0,90.4,5275814,627.9000000000001,4947726,640.5,1501154,774.6,4580096,470.4,692369.0,75.3,4553707,542.2,4280571,555.7,1336424,703.2,405987,1675496,2494416,3863.0,405913,1675059,2468860,3852.0,405640,1674134,2196982,3792.0,74533,550585,709262,2042.0,48.7,320272.0,51.4,226655.0,63.0,134403.0,71.8,142068.0,190153.0,5319.0,96.0,52.93640839939058,1.0
DE,39,13742810,562500,5401040,7775870,0,1411307,308620.0,1636426,1784337,7274942,10366166,1963888.0,10296074,9630554,3111189,417226,3997971,5939836,11045.0,1064545,213688.0,1226005,1250410,1646951,10158957,5349028,549.3,832301.0,90.6,5312741,632.4,4981218,644.3,1507135,777.3,4616327,474.0,693868.0,75.5,4589637,546.3,4311306,559.6,1340928,705.4,408158,1684641,2519092,3970.0,408084,1684178,2493389,3957.0,407803,1683233,2216345,3896.0,74727,551886,712212,2100.0,48.9,322036.0,51.6,227926.0,63.2,135191.0,72.0,142652.0,191595.0,5321.0,103.0,52.936349989558174,1.0
DE,40,13852300,563900,5445600,7839200,0,1422553,311612.0,1649463,1798552,7332905,10540025,1980683.0,10469121,9792821,3188294,419663,4043702,6064982,11586.0,1082401,215515.0,1246612,1271476,1687767,10330928,5399317,554.4,834112.0,90.8,5362771,638.0,5027018,650.3,1519512,783.4,4660085,478.59999999999997,695760.0,75.7,4633084,551.6,4349132,564.8,1348289,709.2,410880,1695376,2549101,4112.0,410806,1694868,2523282,4097.0,410525,1693913,2240638,4025.0,74947,553641,717540,2158.0,49.1,324274.0,51.8,229363.0,63.4,136057.0,72.2,143440.0,193260.0,5322.0,120.0,52.93637157728319,1.0
DE,41,14061880,575200,5503600,7979480,0,1444074,315823.0,1674418,1825763,7443853,10723147,1998245.0,10651546,9967913,3274844,421394,4090825,6198870,11958.0,1101206,217426.0,1268332,1294209,1733586,10512232,5446270,559.3,835799.0,90.9,5409426,643.3,5070386,655.6,1532098,789.9,4697552,482.4,697214.0,75.9,4670308,556.2,4383008,569.0,1355622,712.6,412774,1704557,2575280,4214.0,412700,1704006,2549369,4199.0,412419,1703046,2263395,4114.0,75118,555577,722716,2208.0,49.3,326288.0,52.0,230841.0,63.7,136960.0,72.5,144236.0,194708.0,5322.0,121.0,52.93639968482166,1.0
DE,42,14285450,582000,5574080,8125770,0,1467034,321797.0,1701040,1854790,7562200,10867651,1998559.0,10796050,10106236,3339167,423569,4113486,6317731,12765.0,1116046,217460.0,1285540,1312169,1767634,10660029,5487147,563.5,836334.0,91.0,5450284,648.0,5108635,660.6,1542058,794.0,4735448,486.4,697473.0,75.9,4708189,560.5,4417575,573.7,1362196,716.2,415097,1713497,2601832,4292.0,415023,1712937,2575917,4278.0,414716,1711974,2286663,4188.0,75328,557443,727619,2257.0,75.6,479105.0,79.9,368074.0,126.8,248527.0,138.8,166080.0,325838.0,5371.0,132.0,52.936379323017476,1.0
DE,43,14628970,620000,5752220,8253150,0,1502312,324713.0,1741943,1899393,7744050,11018360,1999115.0,10946752,10252377,3413782,425559,4154162,6425243,13296.0,1131522,217521.0,1303484,1331146,1807133,10816343,5524794,567.3,836862.0,91.1,5487896,652.6,5144165,665.0,1553338,794.3000000000001,4765551,489.3,697746.0,75.9,4738283,564.0,4445124,577.2,1368532,719.5,417135,1721885,2621399,4398.0,417061,1721323,2595478,4384.0,416682,1720355,2303762,4288.0,75497,559805,731608,2299.0,107.89999999999999,666885.0,114.5,534581.0,169.1,379899.0,216.7,203799.0,475825.0,5630.0,147.0,52.936399486771805,1.0
DE,44,15252460,655500,6029300,8502560,60900,1566341,1099741.0,1816187,1980345,8074101,11223184,7309620.0,11150994,10452465,3529798,428342,4262427,6518680,13632.0,1152557,795350.0,1327805,1357123,1868547,11020387,5567092,571.7,3545230.0,385.7,5529948,657.4,5184242,670.0,1569651,794.3000000000001,4791881,491.90000000000003,3041672.0,330.9,4764417,567.2,4469519,580.4000000000001,1376287,723.1,418765,1732471,2635369,4457.0,418691,1731898,2609347,4442.0,418312,1730929,2315894,4345.0,75631,564291,734040,2321.0,128.9,792340.0,136.6,643280.0,190.7,463792.0,264.9,276300.0,527555.0,7074.0,162.0,52.93638534374128,1.0
DE,45,15535940,660100,6117000,8710640,44400,1595452,1690443.0,1849942,2017150,8224164,11417460,11408530.0,11341403,10638948,3631121,432307,4365445,6605642,13963.0,1172507,1241346.0,1350478,1381337,1922186,11214796,5613391,576.6,5608410.0,610.3,5572152,662.4,5224526,675.3,1584509,794.3000000000001,4818346,494.9,4816693.0,524.0999999999999,4790866,570.5,4494212,583.5,1383386,726.9000000000001,421148,1742387,2649453,4535.0,421074,1741807,2623426,4520.0,420695,1740832,2328218,4428.0,76102,568475,736440,2365.0,149.1,914472.0,158.4,747636.0,222.2,541399.0,309.2,347440.0,576534.0,9158.0,158.0,52.93637848755852,1.0
DE,46,15890710,668100,6262820,8955990,0,1631886,1729046.0,1892186,2063214,8411968,11617029,11608071.0,11523042,10816789,3715273,436473,4462158,6704122,14173.0,1193003,1263058.0,1372106,1404427,1966728,11413825,5670735,582.3,5665720.0,616.4,5611752,667.0,5262154,680.2,1596412,794.3000000000001,4842215,497.1,4840544.0,526.5999999999999,4814689,573.3,4516461,586.3,1389788,730.2,423553,1751250,2661990,4594.0,423475,1750659,2635935,4579.0,423096,1749682,2339153,4489.0,76541,571609,739238,2396.0,167.2,1024871.0,177.5,837388.0,248.7,602576.0,343.5,411053.0,621070.0,11484.0,160.0,52.936388619514176,1.0
DE,47,16054720,673900,6300320,9076700,0,1648728,1746889.0,1911713,2084509,8498788,11732560,11723581.0,11626285,10917968,3761293,438824,4516213,6763105,14315.0,1204867,1275625.0,1384398,1417563,1991094,11531168,5707299,586.1,5702255.0,620.4,5635591,669.6999999999999,5284863,683.0,1603238,794.3000000000001,4854510,498.3,4852826.0,528.1999999999999,4826956,574.6999999999999,4527902,587.8,1393203,732.0,424819,1755781,2668459,4619.0,424738,1755182,2642389,4604.0,424359,1754205,2344781,4514.0,76820,573139,740833,2406.0,177.6,1088014.0,188.6,887901.0,263.8,635629.0,362.2,446376.0,647538.0,12873.0,167.0,52.93638257160511,1.0
DE,48,16174230,681000,6287320,9202110,0,1661001,1759894.0,1925946,2100025,8562054,12066715,12057716.0,11923166,11207736,3855723,446724,4662277,6943062,14549.0,1239182,1311982.0,1419750,1455185,2041079,11844925,5802078,595.9,5797008.0,630.8,5699707,677.5,5345513,690.9,1616480,794.3000000000001,4894220,502.6,4892533.0,532.4,4861872,579.1,4560104,592.0,1399774,735.5,428442,1769283,2690963,4699.0,428361,1768681,2660103,4684.0,427982,1767694,2359791,4594.0,77278,576491,743542,2458.0,206.5,1268794.0,219.6,1021765.0,302.9,705646.0,401.0,539440.0,731398.0,16932.0,167.0,52.9363932626159,1.0
DE,49,16387510,696600,6319120,9367990,0,1682902,1783103.0,1951343,2127718,8674959,12399972,12390962.0,12212062,11489744,3938533,454966,4800902,7129189,14812.0,1273405,1348243.0,1454151,1491802,2084917,12166363,5891895,605.1,5886805.0,640.6,5765224,685.2,5407925,699.1,1628493,779.6,4947657,508.2,4945962.0,538.3,4896849,583.3,4592105,596.1,1406093,738.9,432295,1782049,2727696,4780.0,432214,1781443,2678384,4765.0,431827,1780447,2375114,4674.0,77774,579559,746249,2506.0,234.20000000000002,1448385.0,249.9,1150325.0,340.1,767458.0,435.2,629135.0,816958.0,21457.0,168.0,52.93640705634962,1.0
DE,50,16673260,716200,6425400,9527860,0,1712249,1814193.0,1985369,2164819,8826220,12792357,12781214.0,12556570,11824048,4042685,462732,4955488,7358956,15046.0,1313701,1390706.0,1495172,1535208,2140051,12541960,5973645,613.5,5967835.0,649.4,5830010,692.1,5469360,706.0,1640106,760.0,5011796,514.7,5009456.0,545.1,4934125,587.6,4626212,600.6,1413465,741.4,435475,1795876,2774217,4841.0,435391,1795183,2698675,4826.0,434998,1794139,2392290,4735.0,78167,583039,749721,2531.0,259.1,1618952.0,277.9,1264395.0,371.6,818031.0,461.2,712099.0,903219.0,25606.0,177.0,52.93637836871734,1.0
DE,51,16886160,724200,6429820,9684690,6600,1734110,1833328.0,2006307,2187649,8919310,13015227,13003675.0,12749401,12009225,4084960,468129,5040995,7490703,15265.0,1336590,1414911.0,1518134,1559251,2162431,12759207,6028086,619.1,6022257.0,655.3,5873495,697.2,5510157,711.2,1646462,760.0,5053808,519.1,5051467.0,549.8,4958326,590.5,4648198,603.5,1416883,743.2,437661,1804955,2804907,4897.0,437573,1804255,2711565,4882.0,437180,1803204,2402972,4791.0,78440,584525,751356,2555.0,276.59999999999997,1737744.0,297.2,1338542.0,392.7,849510.0,478.09999999999997,767169.0,966138.0,28689.0,192.0,52.82023858591888,1.0
DE,52,17111360,728400,6440000,9774510,0,1757238,1843948.0,2017929,2200323,8970980,13199435,13160992.0,12889926,12142319,4112880,471039,5102038,7610813,15408.0,1355505,1432028.0,1534868,1576532,2177210,12913550,6071340,623.5,6065491.0,660.1,5908669,701.4,5542896,715.4,1650925,760.0,5079254,521.8,5076907.0,552.5,4975532,592.5,4663788,605.5,1419270,744.6,439098,1811258,2822567,4939.0,439010,1810551,2720992,4924.0,438617,1809500,2410786,4831.0,78566,585647,752471,2578.0,289.1,1820356.0,310.6,1387334.0,406.2,869775.0,488.8,804985.0,1012569.0,30138.0,202.0,52.42704261963982,1.0
DE,53,301900,0,0,0,0,31003,0.0,0,0,0,62922,0.0,0,0,0,0,10901,52019,2.0,6460,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR,1,84128250,4090100,30547080,47807795,0,1994629,2066815.0,2260681,2460759,10764460,64713620,64255101.0,62507630,58911837,17372766,2373401,24204510,38018516,116109.0,1534319,1610432.0,1713585,1757946,2267748,64280459,28495970,675.7,28465332.0,713.3,27481309,753.4,25691124,766.8,6709650,855.0,25530223,605.3,25518629.0,639.6,24821431,680.4,23212784,692.8,6192782,808.3,2165712,8842153,14478063,38153.0,2165684,8839105,13778339,37964.0,2158238,8812885,12205134,36207.0,468485,2796281,2917213,10743.0,380.7,10635297.0,411.4,6901711.0,526.4,4256654.0,618.0,4703107.0,5961793.0,166372.0,4515.0,12.795297655662635,1.0
OR,2,78402240,3653900,28433800,44131440,0,1858869,1910776.0,2090005,2274980,9951780,59177521,58267424.0,56602064,53306438,15654667,2128408,22150168,34786753,111076.0,1403061,1460364.0,1551691,1590677,2043477,58299170,25527316,605.1,25495683.0,639.0,24573348,673.6,22968994,685.5,5982266,760.0,22840556,541.5,22828675.0,572.1,22151979,607.3,20710792,618.0,5517015,720.2,1933697,7887019,12976722,36934.0,1933672,7883820,12297405,36731.0,1927017,7860417,10888075,34952.0,417199,2490890,2598731,10134.0,360.0,10054728.0,387.7,6404980.0,487.4,3894668.0,564.4,4454198.0,5693645.0,157747.0,4378.0,12.693234274939083,1.0
OR,3,71144515,3202700,25371280,39548635,0,1686793,1707859.0,1868055,2033386,8894930,53531734,51904691.0,50369274,47387178,13878085,1875996,20009280,31540453,104852.0,1269205,1300893.0,1380823,1414047,1811571,51982368,22519538,534.0,22486686.0,563.6,21642144,593.3,20224893,603.5,5251830,665.0,20104519,476.6,20092275.0,503.7,19467615,533.7,18196691,543.0,4838321,631.6,1701631,6926782,11435336,34546.0,1701609,6923399,10807909,34333.0,1695761,6902802,9565159,32624.0,365788,2184137,2279073,9260.0,331.1,9230116.0,354.6,5793485.0,439.7,3483900.0,503.6,4088941.0,5294225.0,145077.0,4137.0,12.502622303349739,0.0
OR,4,82152095,3668800,28978000,45424720,0,1947777,1957218.0,2140802,2330273,10193660,62041284,59678577.0,57885753,54412875,15833841,2154592,23251248,36511812,122462.0,1470961,1495730.0,1586882,1623694,2066864,59780566,25843727,612.7,25809069.0,646.8,24815089,680.3,23185325,691.8,6007321,760.0,23026980,546.0,23014365.0,576.9,22285579,610.9,20828167,621.6,5530565,721.9,1951120,7926396,13102833,40375.0,1951095,7922858,12371127,40129.0,1944406,7899318,10945969,38124.0,418491,2496832,2604507,10672.0,390.3,10863116.0,416.9,6750660.0,512.1,4030258.0,582.6,4812283.0,6266910.0,171661.0,4648.0,12.408277597789807,0.0
OR,5,83661795,3670700,29134000,45940270,0,1983570,1974100.0,2159269,2350375,10281600,63479536,60223416.0,58374610,54837522,15903574,2164838,23852496,37334366,126646.0,1505061,1509387.0,1600282,1636368,2075969,60320337,25945605,615.2,25909140.0,649.4,24889936,682.3,23250801,693.9,6014263,760.0,23104987,547.8,23091814.0,578.7,22334682,612.1999999999999,20869794,622.7,5535611,722.5,1955609,7940231,13161130,41732.0,1955584,7936545,12400706,41466.0,1948873,7912952,10968337,39273.0,418894,2499074,2606717,10861.0,400.9,11156809.0,427.3,6873167.0,520.9,4080317.0,589.4,4936556.0,6477256.0,177132.0,4794.0,12.289480520947464,0.0
OR,6,84800915,3678400,29285300,46192040,0,2010578,1984397.0,2170532,2387744,10335210,64759483,60615428.0,58720957,55752505,15955732,2172460,24402427,38053646,129734.0,1535408,1519213.0,1609779,1663669,2082776,61357814,26484564,628.0,25983659.0,651.2,24948085,683.9,23732120,708.2,6019985,760.0,23176729,549.5,23162649.0,580.6,22378013,613.5,20906302,623.8,5539725,723.0,1959595,7952507,13215682,42626.0,1959570,7948680,12427037,42338.0,1952842,7925039,10987988,40067.0,419214,2500877,2608564,11003.0,407.8,11357538.0,434.3,6958651.0,526.9,4116698.0,594.1,5021241.0,6619217.0,180597.0,4928.0,12.187616135981552,0.0
OR,7,85919110,3685000,29575520,46488890,0,2037090,1999280.0,2186813,2563852,10412750,66002625,60934268.0,58998819,60182042,15998978,2178233,24973736,38716889,132527.0,1564881,1527204.0,1617396,1795848,2088422,65992342,29555046,700.8,26044837.0,652.7,24994864,685.3,26648351,795.1999999999999,6024519,760.0,23244417,551.1,23229280.0,582.2,22419417,614.6,20940304,624.7,5543540,723.6,1962909,7963966,13267651,43525.0,1962884,7959974,12452946,43208.0,1956140,7936303,11006660,40821.0,419452,2502379,2610425,11215.0,412.5,11503631.0,439.3,7020422.0,531.1,4143813.0,597.7,5078648.0,6726940.0,182846.0,5191.0,12.119247976381505,0.0
OR,8,87986295,3688800,29892380,46719330,0,2086101,2013098.0,2201924,2625535,10484700,67429981,61182432.0,59215065,61737440,16033978,2183229,25605905,39504289,135296.0,1598725,1533425.0,1623322,1842262,2092989,67424153,30168102,715.1,26092220.0,654.1,25030882,686.1,27402658,817.6,6028033,760.0,23299230,552.3,23282946.0,583.5,22453731,615.6,20968361,625.8,5546886,724.3,1965662,7973251,13309662,44243.0,1965637,7969129,12474638,43910.0,1958872,7945430,11022242,41427.0,419666,2503700,2612113,11336.0,415.6,11609307.0,442.7,7066527.0,534.0,4164091.0,600.3,5122523.0,6803198.0,184629.0,5372.0,11.916287644570101,0.0
OR,9,89923685,3773200,31446080,48208850,0,2132037,2020663.0,2210198,2683348,10892978,68894843,61403020.0,59410215,63148354,16904199,2187949,26351094,40216618,137899.0,1633454,1538953.0,1628672,1884365,2206585,68884401,30874478,732.0,26135859.0,655.0,25065764,687.1,28094079,838.3,6639878,839.4,24156087,572.7,23330721.0,584.7,22485505,616.4,21801358,650.6,5785939,755.1,1968677,8340109,13795623,45239.0,1968366,7978086,12493993,44636.0,1961847,8312136,11484639,42340.0,420099,2593456,2760757,11556.0,418.7,11706094.0,445.7,7108165.0,536.8,4182894.0,602.6,5168011.0,6867044.0,186087.0,5498.0,12.113580532203502,0.0
OR,10,91790535,4025500,35606680,52136455,0,2176299,2028974.0,2219291,2739054,11981859,70337281,61578854.0,59565264,64542872,19543804,2216683,27162407,40816748,140151.0,1667655,1543358.0,1632924,1925977,2551144,70329285,31717430,752.0,26171393.0,656.0,25093523,687.9,28921271,863.0,8570129,1091.2,26523988,628.7,23367749.0,585.6,22510512,617.1,24147352,720.7,6515606,850.6999999999999,1996485,9451999,15022474,46560.0,1970522,7986149,12508218,45193.0,1989615,9423478,12690239,43618.0,438087,2900969,3164456,12023.0,420.8,11781712.0,448.3,7140137.0,538.9,4197226.0,604.5,5204897.0,6916127.0,187074.0,5614.0,13.053479860423517,1.0
OR,11,93872855,4054900,36569540,53225515,0,2225668,2036151.0,2227137,2801192,12253665,71839979,61735616.0,59702346,65990336,20335090,2344251,27859805,41492822,141795.0,1703282,1547287.0,1636681,1969171,2654433,71839649,32672826,774.8,26205867.0,656.8,25119996,688.5,29854903,890.7,9140743,1165.1,27110810,642.8000000000001,23401317.0,586.5,22533474,617.7,24713336,737.4,6807598,888.5999999999999,2122077,9718868,15216307,47042.0,1972412,7993083,12521998,45543.0,2115151,9689495,12864227,44054.0,521510,3029137,3244724,12155.0,422.8,11844855.0,450.2,7166786.0,540.7,4208600.0,605.9,5231203.0,6963008.0,188120.0,5696.0,13.053470036678869,1.0
OR,12,96154925,4117500,37450580,54563645,0,2279777,2042560.0,2234147,2869289,12551563,73433077,61877604.0,59828440,67541767,21187578,2434992,28490649,42362327,143784.0,1741053,1550847.0,1640137,2015465,2765712,73452002,33668643,798.3,26234497.0,657.5,25142555,689.3000000000001,30835078,920.1999999999999,9635669,1229.6,27725431,657.3,23429590.0,587.3,22553331,618.3000000000001,25313790,755.1999999999999,7199970,939.6,2211089,9948175,15512034,47597.0,1974151,7998622,12534130,45986.0,2204085,9918357,13146396,44539.0,571846,3183522,3432239,12291.0,424.7,11902866.0,452.2,7191225.0,542.3,4219354.0,607.2,5254655.0,7006980.0,189086.0,5842.0,13.053479059964948,1.0
OR,13,98583235,4311200,37875680,54370005,0,2337349,2049201.0,2241415,2941749,12868543,75168212,62003720.0,59943289,69240052,21927961,2491481,28933083,42665049,145230.0,1782192,1554007.0,1643286,2066142,2862359,75211106,34688923,822.4000000000001,26257792.0,658.1,25161144,689.7,31838619,949.9,9888965,1262.3,28432917,674.1999999999999,23452063.0,587.6999999999999,22569850,618.7,26010255,776.3000000000001,7683758,1003.1,2266226,10233636,15878489,48021.0,1975564,8003779,12543774,46287.0,2259103,10203545,13502265,44925.0,590576,3390959,3689738,12413.0,426.2,11951823.0,453.7,7213414.0,543.8,4229689.0,608.5,5275249.0,7042843.0,189882.0,5944.0,13.05348013787537,1.0
OR,14,101774285,4881500,38986180,55868805,0,2413008,2063848.0,2257434,3036972,13285081,77359890,62314446.0,60244546,71271089,22777233,2594031,29808631,43871508,147287.0,1834156,1561796.0,1651545,2126748,2973219,77431489,35844331,850.0,26285928.0,658.8000000000001,25185744,690.5,32900756,981.9,10031598,1279.9,29337657,695.6,23482515.0,588.5,22594966,619.4,26845585,801.1,8248523,1076.9,2365915,10652791,16263890,48496.0,1977245,8012176,12558465,46627.0,2352124,10588634,13859041,45362.0,607521,3682596,3945738,12594.0,427.6,12005489.0,455.3,7243722.0,545.3,4246180.0,609.9,5298028.0,7078582.0,190689.0,6157.0,13.053475148462109,1.0
OR,15,104808915,5256700,39969280,57527065,0,2484958,2085059.0,2280636,3127526,13681202,79829916,62748371.0,60670160,73809772,23715413,2797456,30702689,45237096,149612.0,1892718,1572670.0,1663213,2202505,3095685,79928864,37140833,880.6999999999999,26316434.0,659.5,25213216,691.2,34231829,1021.5,10168475,1296.5,30365269,719.9,23515685.0,589.3,22623416,620.1,27919753,833.3000000000001,8827641,1152.3,2566335,11003326,16739932,49077.0,1978452,8022541,12574911,47040.0,2557820,10972556,14343025,45912.0,636423,3940549,4237750,12844.0,428.9,12058895.0,456.7,7277325.0,547.1,4265933.0,611.4,5320831.0,7112888.0,191512.0,6444.0,13.053471644086764,1.0
OR,16,107571295,5289200,41094380,59119675,0,2550451,2098894.0,2295771,3209958,14041794,82068644,63139010.0,61053612,75983688,24334229,2845587,31578508,46545283,151937.0,1945796,1582461.0,1673724,2267372,3176460,82203136,38221099,906.2,26344905.0,660.3,25239253,691.9,35267425,1052.4,10256266,1306.7,31266997,741.3,23544541.0,590.1,22648277,620.9,28806751,859.5,9140940,1193.3,2612697,11346416,17251712,49537.0,1979596,8031943,12588856,47398.0,2603939,11315127,14840891,46344.0,642114,4107724,4377997,13029.0,430.3,12108655.0,458.1,7308250.0,548.5,4284401.0,612.8,5341324.0,7146367.0,192003.0,6762.0,13.053476766269293,1.0
OR,17,110607115,5332900,42346280,60840105,0,2622429,2114688.0,2313045,3300546,14438052,84418478,63529482.0,61437772,78256663,24864215,2872504,32506945,47933852,153418.0,2001511,1592248.0,1684256,2335199,3245643,84582290,39236834,930.1999999999999,26373411.0,661.1,25265315,692.6,36228474,1081.0,10332633,1315.5,32318724,766.1999999999999,23573369.0,590.9,22673649,621.6,29840800,890.5,9379559,1224.3,2638506,11755413,17868117,50034.0,1980894,8041426,12603115,47726.0,2629681,11723466,15440400,46799.0,645841,4251641,4468725,13275.0,431.8,12161781.0,459.5,7341087.0,550.0,4304004.0,614.4,5364967.0,7179961.0,192424.0,6847.0,13.053456823279408,1.0
OR,18,113553065,5462500,43377700,62533095,0,2692275,2129706.0,2329468,3388456,14822592,86559665,63923775.0,61826151,80307099,25271849,2922136,33264328,49251733,155554.0,2052279,1602129.0,1694904,2396387,3298852,86736511,40133637,951.5,26404017.0,661.8,25293467,693.3,37066613,1106.1,10409988,1324.3,33286588,789.3,23603136.0,591.5999999999999,22700670,622.3,30781454,918.6,9508737,1241.2,2686470,12086671,18456214,50568.0,1982605,8051293,12618172,48107.0,2677382,12053512,16002803,47298.0,654192,4316329,4524669,13470.0,433.2,12219839.0,461.3,7375463.0,551.9,4323284.0,616.1,5389518.0,7217406.0,193107.0,7113.0,13.053449503983005,1.0
